ID,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance(mi),Description,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-18832,2,7/13/2023,7/13/2023,31.55880285,93.74768036,9.901172214,72.31677093,4.825,Minor traffic disruption due to road work,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Dawn,Night,Dawn,Dawn
A-18833,4,6/16/2024,6/16/2024,9.272196149,81.52456582,27.84427206,88.14335472,3.766,Accident near busy intersection,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Day,Day,Twilight,Night
A-18834,5,11/4/2021,11/4/2021,8.70363594,72.51265318,28.95000251,95.13536538,3.146,Vehicle accident with minor impact,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Twilight,Sunset,Day,Night
A-18835,4,8/22/2020,8/22/2020,25.9615842,79.02348578,27.76799719,84.18031463,0.8,Minor traffic disruption due to road work,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Sunset,Twilight,Night,Night
A-18836,5,9/23/2023,9/23/2023,8.226589293,75.67388809,16.08052896,86.22171238,3.559,Minor traffic disruption due to road work,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Day,Dawn,Sunset,Dawn
A-18837,4,6/6/2022,6/6/2022,6.459063896,70.07961754,33.77102629,68.34294366,4.371,Accident near busy intersection,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Dawn,Sunset,Dawn,Sunset
A-18838,1,9/6/2021,9/6/2021,7.375832835,78.1638162,35.06175507,70.11946316,4.374,Heavy traffic due to construction work,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Sunset,Sunset,Dawn,Dawn
A-18839,4,3/8/2024,3/8/2024,11.27245276,89.11079302,16.62461509,91.12493944,1.701,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Sunset,Sunset,Night,Day
A-18840,3,5/1/2024,5/1/2024,24.13861665,88.79190951,18.82424002,95.79177491,0.738,Heavy traffic due to construction work,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,Sunset,Twilight,Dawn,Day
A-18841,2,7/13/2020,7/13/2020,25.82711102,70.89429464,24.96033994,92.10117176,0.716,Vehicle accident with minor impact,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Night,Day,Night,Day
A-18842,1,11/10/2020,11/10/2020,17.56562287,88.06474918,20.51129969,83.85458877,0.681,Vehicle accident with minor impact,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Day,Dawn,Twilight,Day
A-18843,2,8/3/2020,8/3/2020,11.46396013,78.14947651,21.4811084,94.4590183,1.845,Vehicle breakdown on major highway,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Twilight,Night,Sunset,Sunset
A-18844,3,4/12/2024,4/12/2024,33.68908876,71.41580607,7.161580774,86.38973941,0.654,Heavy traffic due to construction work,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Night,Sunset,Day,Day
A-18845,3,6/28/2022,6/28/2022,11.02490136,74.87142677,17.49199938,79.48536807,4.819,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Dawn
A-18846,2,7/12/2020,7/12/2020,22.66302744,85.05341582,26.59085862,68.83680484,0.962,Construction detour causing congestion,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Sunset,Dawn,Sunset,Day
A-18847,2,10/18/2023,10/18/2023,30.88201786,88.72117139,26.12564696,77.17108979,1.484,Delays caused by roadblock or construction,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Night,Night,Sunset,Dawn
A-18848,2,4/19/2024,4/19/2024,7.978507654,72.00023851,8.639547226,79.48647225,2.197,Power outage affecting traffic signals,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Twilight,Twilight,Dawn,Sunset
A-18849,3,4/16/2021,4/16/2021,7.276726364,86.55498208,11.13019253,96.57872006,0.833,Pedestrian accident causing delay,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Dawn,Night,Night,Day
A-18850,1,6/14/2021,6/14/2021,11.60728728,83.32207171,6.226423782,73.70560542,3.879,Heavy traffic due to construction work,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Twilight,Twilight,Sunset,Day
A-18851,1,9/24/2022,9/24/2022,22.01784888,87.26658542,28.50630567,87.02381508,3.25,Delays caused by roadblock or construction,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Night,Sunset,Dawn,Day
A-18852,1,5/31/2020,5/31/2020,9.904005007,69.60474373,28.07244367,83.56930047,2.563,Heavy traffic due to construction work,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Twilight,Dawn,Day,Night
A-18853,2,8/15/2023,8/15/2023,32.60434065,85.67526415,26.926647,96.11979794,3.526,Power outage affecting traffic signals,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,Twilight,Night,Twilight,Night
A-18854,5,3/4/2024,3/4/2024,33.55969318,72.21039575,25.47020087,91.72050298,0.813,Construction detour causing congestion,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Day,Twilight,Day,Sunset
A-18855,4,10/16/2020,10/16/2020,7.274321388,84.47634733,32.04804075,90.80293525,4.23,Minor traffic disruption due to road work,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Sunset,Twilight,Night,Twilight
A-18856,2,9/26/2023,9/26/2023,20.03441168,84.9648722,13.99295549,82.95247834,4.991,Minor traffic disruption due to road work,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Twilight,Day,Twilight,Night
A-18857,1,6/7/2023,6/7/2023,19.05353735,85.90972501,20.00323768,94.86857037,3.382,Vehicle accident with minor impact,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Dawn,Night,Night,Night
A-18858,2,12/2/2020,12/2/2020,25.28573411,70.61126242,32.67261516,78.49561169,2.488,Accident near busy intersection,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Night,Twilight,Day,Day
A-18859,4,3/20/2022,3/20/2022,31.80564129,78.84928999,14.15175797,71.08167553,1.915,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Twilight,Night,Sunset
A-18860,4,8/16/2023,8/16/2023,26.51735018,86.9064499,20.48283468,77.65731744,2.81,Vehicle accident with minor impact,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,Night,Sunset,Sunset,Night
A-18861,4,12/8/2024,12/8/2024,11.46721226,82.52214618,18.17487841,84.54701469,1.277,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Dawn,Night,Twilight
A-18862,2,7/23/2024,7/23/2024,32.05113204,70.78211158,10.11112473,80.59083461,0.953,Construction detour causing congestion,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,Night,Night,Twilight,Night
A-18863,2,9/3/2022,9/3/2022,10.33925185,83.91065336,29.91470499,93.13776636,2.93,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Dawn,Dawn,Twilight,Day
A-18864,5,9/28/2021,9/28/2021,29.99070892,75.63084344,21.78247618,83.20121928,3.32,Pedestrian accident causing delay,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Night,Twilight,Sunset,Sunset
A-18865,5,6/14/2021,6/14/2021,14.99972253,95.77357235,12.98102008,81.1546954,1.859,Construction detour causing congestion,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Night,Dawn,Day,Twilight
A-18866,5,6/22/2023,6/22/2023,16.24003694,91.96267854,25.65437565,88.18108619,2.856,Minor traffic disruption due to road work,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Dawn,Day,Sunset,Sunset
A-18867,4,6/7/2024,6/7/2024,23.4324721,96.55026118,8.362656027,78.68002896,2.007,Vehicle accident with minor impact,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Day,Dawn,Twilight,Twilight
A-18868,3,7/27/2023,7/27/2023,25.18058805,90.763867,13.19739558,86.01157806,1.777,Vehicle accident with minor impact,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Sunset,Twilight,Dawn,Dawn
A-18869,5,7/24/2022,7/24/2022,29.28294266,81.35354966,15.80353519,92.77461391,3.893,Vehicle accident with minor impact,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Sunset,Day,Night,Twilight
A-18870,3,11/3/2022,11/3/2022,21.4321616,83.36065978,35.54895522,76.61347953,4.678,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Night,Night,Dawn,Twilight
A-18871,4,1/21/2023,1/21/2023,27.23635503,89.77230158,19.49552751,91.53748434,1.518,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Twilight,Night,Day,Dawn
A-18872,4,4/11/2024,4/11/2024,19.25241256,71.24793575,22.69348856,80.81307923,1.904,Minor traffic disruption due to road work,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Dawn,Twilight,Dawn,Day
A-18873,4,5/10/2024,5/10/2024,31.63520498,84.31415572,15.40811065,72.17007105,3.948,Construction detour causing congestion,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Sunset,Night,Night,Day
A-18874,5,6/3/2023,6/3/2023,9.914000063,89.40602557,16.63747801,87.76486084,2.927,Heavy traffic due to construction work,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,Sunset,Dawn,Sunset,Dawn
A-18875,3,6/27/2022,6/27/2022,20.35578701,90.03428435,30.52175873,93.93118538,1.957,Power outage affecting traffic signals,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Twilight,Twilight,Sunset,Day
A-18876,4,4/30/2022,4/30/2022,28.29224829,75.83580582,14.24870004,68.37350568,4.108,Heavy traffic due to construction work,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Day,Night,Dawn,Sunset
A-18877,4,8/15/2024,8/15/2024,12.99137637,88.8469605,12.56208814,84.15512303,4.491,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Day,Twilight,Day,Dawn
A-18878,1,5/14/2021,5/14/2021,29.27849733,90.83233194,23.62672926,68.58370977,3.787,Construction detour causing congestion,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Twilight,Sunset,Night,Day
A-18879,1,9/30/2021,9/30/2021,18.65307802,78.1776961,10.38200984,86.11588917,1.026,Delays caused by roadblock or construction,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Sunset,Day,Night,Day
A-18880,3,9/8/2020,9/8/2020,33.2671011,75.95620894,36.17740673,74.73829027,3.141,Heavy traffic due to construction work,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Twilight,Twilight,Dawn,Day
A-18881,3,4/28/2024,4/28/2024,17.40380365,78.3254854,16.76674165,86.15829021,0.819,Vehicle accident with minor impact,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Twilight,Day,Night,Twilight
A-18882,5,6/17/2022,6/17/2022,23.70639495,89.12674251,18.18282734,95.2331244,3.854,Pedestrian accident causing delay,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,Dawn,Night,Sunset,Day
A-18883,1,2/19/2020,2/19/2020,28.61560937,69.34666572,17.42696652,95.60084906,1.136,Delays caused by roadblock or construction,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Dawn,Sunset,Dawn,Twilight
A-18884,1,8/29/2022,8/29/2022,34.57949521,71.24815593,33.98108354,92.25322463,3.346,Heavy traffic due to construction work,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Dawn,Day,Day,Day
A-18885,2,6/20/2021,6/20/2021,6.582340697,73.33681567,17.27443708,75.61860257,3.054,Heavy traffic due to construction work,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Dawn,Sunset,Twilight,Sunset
A-18886,3,6/16/2022,6/16/2022,10.28644105,77.4871705,11.81179254,90.0519323,4.227,Accident near busy intersection,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Day,Sunset,Day,Day
A-18887,1,5/29/2020,5/29/2020,15.85767792,77.33956533,25.19473092,83.32068388,4.319,Heavy traffic due to construction work,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,Sunset,Dawn,Day,Day
A-18888,1,1/8/2024,1/8/2024,26.80878664,74.73716469,27.15782053,69.99737572,4.26,Delays caused by roadblock or construction,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,Twilight,Dawn,Sunset,Night
A-18889,3,4/26/2023,4/26/2023,6.401791697,68.39201162,18.57386026,81.85932291,1.945,Delays caused by roadblock or construction,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Dawn,Twilight
A-18890,5,9/22/2020,9/22/2020,35.65337436,85.72795742,15.02845139,94.36787163,1.063,Pedestrian accident causing delay,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Dawn,Night,Day,Night
A-18891,1,11/17/2020,11/17/2020,21.97592329,72.41865879,30.84389003,78.22673212,2.228,Vehicle accident with minor impact,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Sunset,Twilight,Night,Sunset
A-18892,2,7/10/2022,7/10/2022,25.75132773,83.54380752,31.21017994,92.574826,1.824,Vehicle breakdown on major highway,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Night,Dawn,Day,Night
A-18893,1,3/16/2022,3/16/2022,25.40739624,90.70700029,29.12751934,96.48296503,1.873,Accident near busy intersection,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Day,Sunset,Twilight,Dawn
A-18894,4,9/17/2024,9/17/2024,31.30315458,69.50164919,33.9975128,84.34657528,3.694,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Sunset,Night,Sunset,Day
A-18895,3,6/7/2022,6/7/2022,12.78651756,92.34768493,32.26405177,78.4802068,4.278,Heavy traffic due to construction work,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Dawn,Twilight,Twilight,Night
A-18896,5,7/28/2023,7/28/2023,31.4731154,76.07040041,36.05870957,90.23593925,1.37,Construction detour causing congestion,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Twilight,Sunset,Night,Twilight
A-18897,1,11/14/2024,11/14/2024,35.14845928,68.79404695,29.96590718,72.10697129,1.142,Minor traffic disruption due to road work,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,Night,Twilight,Dawn,Dawn
A-18898,2,8/26/2024,8/26/2024,22.1599118,93.24063639,19.30273978,71.30173859,4.013,Vehicle accident with minor impact,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Day,Day,Dawn,Sunset
A-18899,4,2/13/2023,2/13/2023,31.87255332,82.67087939,14.89921229,79.00825985,1.724,Power outage affecting traffic signals,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,Night,Twilight,Twilight,Sunset
A-18900,2,9/23/2022,9/23/2022,35.5479601,88.31911945,30.32254341,96.69917186,0.705,Construction detour causing congestion,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Sunset,Dawn,Dawn,Twilight
A-18901,3,1/12/2021,1/12/2021,12.30462547,87.06492644,9.865335503,82.14389618,0.979,Minor traffic disruption due to road work,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Sunset,Twilight,Sunset,Dawn
A-18902,3,6/3/2022,6/3/2022,6.224302168,73.80365317,22.14737842,95.44910279,1.474,Accident near busy intersection,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Sunset,Dawn,Sunset,Night
A-18903,5,7/9/2023,7/9/2023,25.77116228,89.06470062,16.30840551,94.73085128,3.847,Vehicle accident with minor impact,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Night,Sunset,Twilight,Dawn
A-18904,1,5/6/2023,5/6/2023,35.43154554,87.86914817,20.03068091,71.89373715,2.993,Construction detour causing congestion,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Dawn,Dawn,Night,Sunset
A-18905,4,9/7/2021,9/7/2021,8.107110045,84.58845042,25.16081649,74.00251935,1.049,Construction detour causing congestion,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Night,Dawn,Dawn,Sunset
A-18906,3,5/14/2023,5/14/2023,23.79650054,93.83693851,13.52644072,78.82242295,0.528,Accident near busy intersection,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Night,Twilight,Day,Night
A-18907,2,11/23/2021,11/23/2021,36.45277028,79.25108317,34.94429836,92.62015593,3.839,Delays caused by roadblock or construction,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Night,Day,Night,Night
A-18908,5,4/25/2024,4/25/2024,27.98340137,96.44028899,35.6793549,79.12154298,3.479,Delays caused by roadblock or construction,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Dawn,Twilight,Day,Night
A-18909,4,6/23/2021,6/23/2021,31.02382226,70.55749668,28.63985293,72.07798966,1.776,Delays caused by roadblock or construction,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Sunset,Dawn,Dawn,Night
A-18910,1,6/4/2022,6/4/2022,9.884775172,74.07859903,34.28415667,70.99576755,3.631,Delays caused by roadblock or construction,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Night,Dawn,Day,Sunset
A-18911,2,7/5/2021,7/5/2021,28.85783952,68.71932908,27.78365396,75.82626175,4.514,Vehicle accident with minor impact,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Dawn,Dawn,Night,Dawn
A-18912,4,9/25/2023,9/25/2023,20.00811278,83.61799813,15.69918231,69.63758653,4.472,Pedestrian accident causing delay,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Day,Night,Twilight,Day
A-18913,1,12/24/2020,12/24/2020,14.5036544,77.12600435,15.94563792,95.92061992,1.549,Power outage affecting traffic signals,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,Night,Sunset,Night,Sunset
A-18914,1,11/10/2024,11/10/2024,22.43599622,89.14413991,30.60882434,81.7820315,3.52,Accident near busy intersection,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Twilight,Night,Sunset,Dawn
A-18915,2,1/16/2024,1/16/2024,13.78199368,74.8655919,19.8738296,81.07165153,0.657,Pedestrian accident causing delay,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Sunset,Day,Night,Day
A-18916,4,1/20/2024,1/20/2024,30.62468158,86.54783745,7.571377131,90.02470104,2.857,Vehicle breakdown on major highway,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,Twilight,Twilight,Day,Sunset
A-18917,3,4/21/2020,4/21/2020,28.20866609,70.73832256,19.56054317,88.4066698,3.954,Minor traffic disruption due to road work,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Dawn,Dawn,Sunset,Dawn
A-18918,5,6/8/2022,6/8/2022,7.653856804,82.61818613,19.6292168,81.55714217,3.623,Delays caused by roadblock or construction,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Dawn,Day,Dawn,Sunset
A-18919,1,10/2/2023,10/2/2023,19.84985199,68.44205432,24.0491352,75.57119869,0.66,Heavy traffic due to construction work,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Night,Day,Day,Sunset
A-18920,4,12/31/2022,12/31/2022,30.88485742,69.09461504,16.74206815,93.08879761,0.955,Delays caused by roadblock or construction,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Night,Sunset,Dawn,Dawn
A-18921,1,9/19/2023,9/19/2023,26.64981784,87.05311171,34.91104782,79.90463939,2.16,Accident near busy intersection,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Twilight,Sunset,Day,Night
A-18922,1,11/26/2020,11/26/2020,16.41604112,87.23192202,15.2319905,83.53817057,2.221,Power outage affecting traffic signals,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Sunset,Twilight,Twilight,Night
A-18923,3,1/5/2024,1/5/2024,15.10472104,93.20695743,26.24601226,85.90675108,1.641,Accident near busy intersection,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Night,Twilight,Sunset,Dawn
A-18924,5,4/27/2020,4/27/2020,11.16688267,86.4567719,19.98812508,73.43622765,1.265,Vehicle accident with minor impact,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Sunset,Sunset,Sunset,Sunset
A-18925,4,3/27/2022,3/27/2022,11.8864134,92.19219367,11.99491661,96.58433357,2.929,Vehicle breakdown on major highway,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Twilight,Day,Day,Night
A-18926,1,9/6/2022,9/6/2022,32.48400488,75.27189018,6.594626221,93.24338266,2.702,Minor traffic disruption due to road work,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Night,Day,Twilight,Day
A-18927,1,4/21/2024,4/21/2024,20.29507722,77.59631104,8.934119719,95.67906312,2.098,Pedestrian accident causing delay,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Sunset,Dawn,Twilight
A-18928,3,11/26/2024,11/26/2024,7.127129716,81.03778483,35.39072088,68.01430965,2.921,Pedestrian accident causing delay,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,Sunset,Twilight,Sunset,Night
A-18929,3,2/25/2020,2/25/2020,33.60535255,86.45703779,30.65450391,84.87672101,4.267,Construction detour causing congestion,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Day,Night,Day,Night
A-18930,3,9/23/2023,9/23/2023,28.80580216,76.25436163,30.19357092,86.78133757,4.004,Vehicle breakdown on major highway,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,Dawn,Night,Dawn,Night
A-18931,4,5/27/2024,5/27/2024,27.97775769,72.0305052,19.24326375,84.59468888,3.466,Construction detour causing congestion,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Day,Sunset,Sunset,Twilight
A-18932,1,1/26/2021,1/26/2021,22.73888327,88.28455455,33.71421564,71.69449067,1.678,Accident near busy intersection,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Dawn,Twilight,Night,Dawn
A-18933,3,4/2/2024,4/2/2024,36.59320957,71.88404357,22.74739376,86.03043485,4.739,Vehicle breakdown on major highway,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Day,Day,Twilight,Twilight
A-18934,3,10/31/2023,10/31/2023,36.89590329,75.0459624,7.297888139,90.40440431,0.741,Minor traffic disruption due to road work,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Twilight
A-18935,4,11/26/2021,11/26/2021,24.03000467,82.11368598,32.9652362,88.86882161,1.802,Pedestrian accident causing delay,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Dawn,Sunset,Twilight,Day
A-18936,5,8/22/2024,8/22/2024,19.66381399,69.69075321,8.360321953,83.56673033,1.93,Heavy traffic due to construction work,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Dawn,Day,Dawn,Twilight
A-18937,5,8/18/2024,8/18/2024,25.95278747,87.53991582,34.41523172,93.03527912,4.165,Vehicle breakdown on major highway,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,Day,Sunset,Sunset,Dawn
A-18938,2,4/17/2020,4/17/2020,11.79505712,93.2032839,32.97618619,93.81642951,0.594,Accident near busy intersection,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,Night,Twilight,Day,Sunset
A-18939,4,12/8/2022,12/8/2022,14.93248634,79.6797177,14.20516498,78.94307288,2.646,Heavy traffic due to construction work,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Twilight,Sunset,Sunset,Twilight
A-18940,3,8/23/2020,8/23/2020,27.90263101,94.51241428,29.52651266,95.21228078,1.508,Minor traffic disruption due to road work,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Sunset,Twilight,Day,Day
A-18941,4,3/18/2021,3/18/2021,15.94664841,82.43861719,33.05480234,92.38326479,4.611,Power outage affecting traffic signals,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Twilight,Twilight,Twilight,Sunset
A-18942,4,8/13/2023,8/13/2023,22.74634037,78.4089727,21.11329878,72.44079458,0.94,Power outage affecting traffic signals,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,Twilight,Dawn,Dawn,Day
A-18943,1,2/10/2023,2/10/2023,18.44043949,90.31669619,20.53268691,84.95017487,4.379,Minor traffic disruption due to road work,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Dawn,Day,Night,Twilight
A-18944,1,10/25/2023,10/25/2023,34.11756856,90.35974085,12.48462823,74.76779914,4.286,Power outage affecting traffic signals,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Dawn,Day,Day,Day
A-18945,5,3/28/2020,3/28/2020,11.08308604,70.20030157,34.19122047,72.83246539,3.616,Accident near busy intersection,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Twilight,Day,Day,Day
A-18946,3,4/21/2022,4/21/2022,16.90738378,71.55408782,26.25791554,78.26675719,1.999,Accident near busy intersection,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,Dawn,Night,Day,Night
A-18947,5,7/26/2021,7/26/2021,18.5774737,79.29524913,13.61424782,86.05322613,1.443,Power outage affecting traffic signals,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Sunset,Day,Sunset,Day
A-18948,1,9/19/2024,9/19/2024,22.12383642,83.23773518,23.70939492,90.75911738,4.911,Heavy traffic due to construction work,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,Twilight,Day,Day,Sunset
A-18949,3,11/14/2021,11/14/2021,16.47737511,85.88709421,30.01934889,92.70390558,1.697,Construction detour causing congestion,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Day,Night,Night,Dawn
A-18950,3,10/14/2024,10/14/2024,23.23972451,80.27369758,9.646142194,92.57990978,1.314,Heavy traffic due to construction work,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,Day,Dawn,Dawn,Night
A-18951,3,7/3/2020,7/3/2020,35.66608973,90.80963203,21.52379435,83.74638506,2.732,Vehicle breakdown on major highway,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Twilight,Night,Sunset,Day
A-18952,4,1/4/2020,1/4/2020,17.08215677,71.67298188,25.84027167,77.64115566,1.306,Power outage affecting traffic signals,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Night,Day,Day,Day
A-18953,1,6/17/2024,6/17/2024,9.850302567,85.47726699,23.40180302,73.86311997,4.154,Power outage affecting traffic signals,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,Sunset,Dawn,Day,Dawn
A-18954,5,6/3/2022,6/3/2022,13.51144618,93.4530029,13.41365967,68.66485871,2.052,Construction detour causing congestion,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,Twilight,Sunset,Dawn,Day
A-18955,1,7/31/2022,7/31/2022,12.1930065,73.48373695,10.51636574,92.16289863,4.498,Construction detour causing congestion,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Sunset,Twilight,Night,Day
A-18956,3,12/27/2022,12/27/2022,27.63967152,81.73367495,32.01058756,76.2857472,4.568,Heavy traffic due to construction work,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Sunset,Night,Sunset,Night
A-18957,2,6/18/2024,6/18/2024,22.62489671,70.64599971,16.75381026,89.49507307,4.709,Vehicle accident with minor impact,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Twilight,Sunset,Sunset,Night
A-18958,2,4/22/2024,4/22/2024,10.95334505,85.53689249,21.89272011,76.53855598,3.702,Vehicle breakdown on major highway,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Night,Twilight,Sunset,Dawn
